"","Probe_ID","Gene_Symbol","Ensembl_Gene_ID","GSM60914","GSM60936","GSM60937","GSM60938","GSM60939","GSM60940","GSM60941","GSM60942","GSM60943","GSM60944","GSM60945","GSM60946","GSM60947","GSM60948","GSM60949","GSM60950","GSM60951","GSM60952","GSM60953","GSM60954","GSM60955","GSM60956","GSM60957","GSM61474"
"87",85,"RPS18","ENSG00000235650","-0.078233185","0.039313778","0.357057512","0.208412281","0.066228749",NA,"0.020733699","0.082993196","-0.476397529","-0.103981373","0.071893663","0.248499036","0.032409167","0.616541431","-0.124839052","-0.213232711","-0.210133502","-0.235592596","-0.067764873","0.112413412","-0.060573466","-0.093057518","-0.135598176",0.944029851
"88",86,"RPS18","ENSG00000235650","0.225737783","-0.233509352","0.516655322","0.432844147","0.03863093","-0.548593839","-0.420535814","-0.274729739","-0.040774239","0.060056503","0.072110881","-0.098480943","0.511921238","0.301864241","-0.224080771","0.078402609","-0.212788272","-0.19648192","-0.116093234","-0.036474031","-0.190518705","0.08297621","-0.182628012",0.872178198
"89",87,"CRYAB","ENSG00000109846","0.02364204","0.189959328","-0.317287362","-0.028171749","-0.323130078",NA,NA,NA,NA,"0.241281079","0.199145086","-0.043604769","-0.556183378","0.223285395","-0.210933306","0.227702738","0.379735753","-0.172921795","0.190114773","-0.113938939","-0.421914355","0.355277587","0.058128131",1.166287016
"90",88,"CRYAB","ENSG00000109846","0.141002558","0.173907891","0.243119885","0.0775366","-0.475333008",NA,NA,NA,NA,"0.190258552","-0.131992","0.087417915","-0.471939891","0.235034553","-0.305706511","0.199356275","0.431900937","-0.150512519","0.136982789","-0.258270963","-0.228060144","-0.310847291","-0.141447301",1.364064603
"91",89,"RPL10","ENSG00000147403","-0.152293637","-0.096749226","0.352136891","0.051012331","0.291182454",NA,"-0.248746176",NA,NA,"-0.067757775","-0.154637935","0.199793621","0.023608508",NA,NA,"-0.27405404","-0.225063606","-0.007871651",NA,"-0.406746443","0.016275758","-0.028784255","-0.04368736",0.745895231
"92",90,"RPL10","ENSG00000147403","0.135179815","-0.118983958","0.119726409","0.404831616","0.158062508","0.345496566","-0.065912143",NA,NA,"0.16609598","0.03283724","0.352067955","0.078213538",NA,NA,"-0.005329967","-0.047244425","0.144274297","0.32414106","-0.093467984","-0.190289624","0.112828467","-0.066006427",1.088062251
"93",91,"TNNI2","ENSG00000130598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.303144619",NA,"-0.522074795","-0.224152879","0.226320262","0.37594835","-0.008960868",NA,0.715142429
"94",92,"TNNI2","ENSG00000130598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.295347496","1.041669179","0.978716442","-0.362851279",NA,"0.230563732","-0.406383034","0.483291083",1.156786271
"95",93,"UBB","ENSG00000170315","0.001904045","-0.009103909","0.290480617","0.371739064","-0.03970106","-0.552510845","-0.254343916","-0.19158501","-0.303555427","-0.626801896","-0.546150759","-0.107556772","-0.198909229","-0.146463111","-0.678127641","0.150454496","0.329426172","0.215142259","-0.043410885","0.05614097","0.018771061","-0.045860044","-0.140162632",0.92795231
"96",94,"UBB","ENSG00000170315","-0.204678332","-0.47078513","0.47337185","0.362892245","0.04494443","-0.733027226","-0.047123056","-0.298317841","-0.136969025","-0.610521996","-0.448346397","-0.068872165","-0.191084206","-0.190089567","-0.427243086","0.169538893","0.267928096","0.301224532","-0.008996346","0.046169387","-0.024663114","-0.064064886","-0.013857744",0.929608447
"97",95,"STMN3","ENSG00000197457","0.059415365","-0.042881454","0.427301503","0.426626494","-0.060329538",NA,"0.001703026","-0.193611403","-0.319603042","0.295115264","0.011971538","0.162261644","0.045031137","0.00650352","-0.031207026","0.203308715","-0.405816732","-0.338968398","0.083082924","-0.155316612","-0.02649768","0.112119585","0.02498528",1.093575938
"98",96,"STMN3","ENSG00000197457","0.192448018","-0.00409348","0.489606107","0.253022462","0.009957584","0.011662918","-0.39445563","-0.176883954","0.301784571","0.275358199","0.174859968","0.038760586","0.039045815","0.052289122","0.015988657","0.026460861","-0.344811514","-0.206097492","-0.040975608","-0.325396914","0.049365567","-0.160487782","0.013193709",0.827228749
"99",97,"MB","ENSG00000198125",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.186998515","0.289287645",NA,NA,"0.075617047","-0.119243345",NA,NA,NA,"0.618700907","-0.315635304","-0.174757203","1.096140732",NA,0.852380952
"100",98,"MB","ENSG00000198125",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.393290792","0.544805374",NA,NA,NA,"0.25307002",NA,NA,NA,"0.277946902","0.238872355","-0.377552544","0.189689744","1.489038081",2.292620865
"101",99,"ENO3","ENSG00000108515","-0.092911694","-0.157379388","0.272467157","0.56445653","0.276454922","-0.092663902","-0.023236395","0.112950332","-0.08848778","-0.094611772","0.105896173","0.077389753","0.018984471","0.245457826","0.024922104","0.074150922","-0.253146407","-0.328295324","-0.065462108","-0.234412987","-0.024648329","-0.029960277","-0.203970027",NA
"102",100,"ENO3","ENSG00000108515","0.035506909","-0.032933957","0.260365869","0.432274365","0.560467386","-0.070625492","-0.10728991","0.081463559","-0.031386524","0.196294636","0.228801779","0.189359225","0.089889285","-0.033768075","0.011873644","0.01838327","-0.139945754","-0.256430076","-0.085215355","-0.368505997","-0.283642191","0.060539568","-0.036387038",0.85565933
"103",101,"MYBPC1","ENSG00000196091","0.013006662","-0.066190009","0.040881532","0.197480273","0.363830363","-0.222504003","-0.433561157","-0.037788468","-0.303137239","-0.093081859","-0.399356166","-0.065210777","-0.11093359","-0.435720926","-0.767766637","-0.357002268","-0.215006741","0.005045997","0.510713269","-0.017482566","0.132939511","-0.223574742","-0.10470881",0.754176064
"104",102,"MYBPC1","ENSG00000196091","-0.055473971","-0.164248778","0.182545595","0.117354343","0.361471595","0.128821871","-0.22947689","-0.121651891","-0.166160468","-0.04053816","-0.357122867","-0.005297813","0.053745108","-0.568764622","-0.869670809","-0.241101921","-0.268639485","-0.248540274","0.347392496","-0.036259415","0.032220487","-0.084631836","-0.081204683",0.944284931
"105",103,"MYOZ1","ENSG00000177791","-0.093422378","0.032189189","-0.303297002","0.026624513","0.33219336","0.030772349","0.512061954","0.151449749","-0.438610117","0.266089848","-0.246705258","0.062444627","0.234791274","0.103794773","-0.015073546","0.080383025","-0.290981214","0.09894185",NA,"0.09757315","-0.131787002","-0.018063734","-0.023179803",1.100864304
"106",104,"MYOZ1","ENSG00000177791","-0.047294541","-0.032351895","0.07193983","0.146569499","0.223286619","0.44816158","-0.009319585","0.102089974","-0.147093937","0.029015311","-0.159557044","0.237543589",NA,"0.14604878","-0.166240421","-0.201462491","-0.257854712","-0.076876523","0.349478855","-0.040816525","-0.054175292","-0.018394434","0.072316598",0.910106619
"107",105,"TPI1","ENSG00000111669","1.324184951","-0.018484933","-0.07887436","0.070480238","-0.03374293","0.201139872","0.204422246","0.065625642",NA,"0.219613677","0.122128298","-0.137577245","-0.092965817","0.384275568","0.043755478","-0.22457711","-0.623492043","-0.079015032",NA,NA,"-0.096512562","-0.366401214","-0.328392686",1.085427136
"108",106,"TPI1","ENSG00000111669","-0.227211047","0.042956898","0.026738072","0.152527117","0.237754284","0.090454951","-0.210475699","0.182121304","0.562936194","0.025196376","-0.144176165","-0.662796641","-0.05929991","0.613085496","-0.302277149","0.247048141","-0.273685205","-0.135514971",NA,NA,"-0.177328138","-0.29964908","-0.15864059",1.174011942
"109",107,"GNB2L1","107",NA,NA,NA,NA,NA,"0.374914377","0.204184938","0.331947905","-0.300107068","0.14861042","0.201649038","0.253555258","0.165833386","0.435835329","-0.408396504","-0.28717253","-0.206230812","-0.317970081","0.019353171","-0.248902525","-0.17238672","-0.441961839","-0.268839807",0.318314425
"110",108,"GNB2L1","108",NA,NA,NA,NA,NA,"0.392317423","0.130125456","0.374439505","-0.1302413","0.358747691","0.014229571","0.034939162","-0.049376994","0.46391622","-0.237679216","0.250320687","-0.616659908","-0.376351971","-0.015949151","-0.479484297","-0.193565914","-0.064851144","-0.177796608",0.457288351
"111",109,"MYL3","ENSG00000160808","0.061627337","0.161832637","0.151585791","-0.201600264","0.160761017","0.592673342","-0.127276614","-0.08470941","-0.263801709","0.175099648","0.327418929","0.090043213","0.089476433","0.130821885","0.231940599","-0.236493712","-0.072783121","-0.362591502","0.124229192","0.145356722","0.04173509","0.060949916","-0.279902141",0.936346227
"112",110,"MYL3","ENSG00000160808","0.021969759","0.071883204","0.108569075","-0.111914456","0.365210658","0.282952211","-0.110872289","0.118647555","-0.069487713","0.242652438","0.361111299","0.269840736","-0.099780084","0.348589531","0.019711327","0.082668156","-0.182615463","-0.308439584","0.034310655","0.145183724","0.28212193","0.016846111","0.000877534",0.90262336
"113",111,"ECH1","ENSG00000104823","-0.045549403","0.10088242","0.133167894","0.226202706","-0.03944074",NA,NA,NA,NA,"-0.031756999","0.258123281",NA,NA,"0.578563236","0.011126238","-0.262513244","0.071670103","0.193172282",NA,"-0.11156377","-0.120901556","0.016168133","-0.076142855",1.251669449
"114",112,"ECH1","ENSG00000104823","0.046392905","0.013457734","0.085771123","0.549180504","-0.036304801",NA,NA,NA,NA,"0.243218038","0.483772676",NA,NA,"0.228595519","-0.070950797","-0.250925587","-0.189933414","0.708352432","0.24038749","0.018859027","0.150396976","0.114337378","0.330631473",1.41153169
"115",113,"TNNC2","ENSG00000101470","-0.516034861","-0.469544766","0.324537846","0.171246453","-0.132881401","0.167982632","0.339858819","0.618615629","0.854153558","-0.064283105","0.000968946","0.3183673","0.372230309","-0.548976914","-0.386780417","0.116764177","-0.004488037","0.120952666","-0.106646292","0.06829599","-0.172895641","-0.078534384","-0.079852645",0.973453318
"116",114,"TNNC2","ENSG00000101470","-0.525477016","-0.454247528","0.3240998","0.330124072","-0.125212797","0.095686594","0.236446296","0.64553824","1.069941703","0.405711707","0.001674044","0.468958267","0.296969451","-0.963008641","-0.469833137","0.117908155","-0.161153897","0.319076688","-0.106646292","0.004765643","-0.136451942","-0.150831655","0.047965865",0.987080222
"117",115,"COX7A1","ENSG00000161281","-0.280430153","-0.106614078","-0.25631826","0.05533022","-0.185649162","0.027151606","0.708249689","0.120294234","0.488221846","-0.006476374","0.047574117","-0.675474794","-0.267949099","0.132302963","-0.523555576","-0.47889052","-0.268132082","-0.373481301",NA,"-0.182290763","-0.139999537",NA,NA,NA
"118",116,"COX7A1","ENSG00000161281","0.202221963","-0.363842627","-0.100332798","-0.043746875","-0.330851174","0.429666802","0.714091128","0.411139375","0.646263167","-0.480723816","0.393433687","-0.437332539","-0.171419921","-0.012711052","-0.554913433","0.051865183","-0.337014471","-0.274514273","-0.052061656","-0.287509042","-0.162870244",NA,NA,NA
"119",117,"HBB","ENSG00000244734","0.720254795","0.229200811","-0.499809195","-0.62745673","-0.42678139","0.161036905","0.317204948",NA,NA,"0.294115318","0.398105215","-0.25402403","0.284043618","-1.567609143","-2.331129743","-0.140605564","0.709763867","1.035795547",NA,NA,"0.045644429","-0.219831817","-0.257341973",1.088110403
"120",118,"HBB","ENSG00000244734","0.546924741","0.522110528","-0.505331665","-0.421222517","-0.441480304","0.301619112","0.380061361",NA,NA,"0.278802531","0.331405954","-0.108719851","0.28826342","-1.567570898","-2.453534463","-0.007407536","0.724531379","0.607892256",NA,NA,"-0.420797838","-0.374010231","-0.090221922",0.926115582
"121",119,"RPS13","ENSG00000110700","0.209483382","0.275912315","0.231992768","-0.106343675","0.231575285",NA,NA,"-0.148211718","-0.474932445","0.367864885","0.036994207","0.152808843","-0.28186508","-0.066912406","0.354237584","-0.30844376","-0.255658847","-0.240775059","-0.12352288","-0.479763213","-0.196303396","-0.217848192","0.245661298",1.02280535
"122",120,"RPS13","ENSG00000110700","0.227460409","0.29096581","0.244985898","0.222004052","-0.053426407",NA,NA,"0.119478665","-0.450248764","0.115973215","-0.000714073","-0.065028933","-0.319094518","-0.312357943","0.123297154","-0.238801387","-0.107234504","-0.238912682","0.076418937","-0.27029721","-0.089581536","-0.095379855","-0.006737551",0.987356887
"123",121,"C22orf16","121","0.075144729","0.111860532","0.109820049","-0.209558461","0.368243288",NA,NA,NA,NA,"0.060717289","0.081851754","-0.286361777","-0.011357509",NA,NA,"0.162962846","-0.922854007","0.266720177","-0.001225219","0.226289206","-0.063371794","0.156601104","0.463782924",0.943341121
"124",122,"C22orf16","122","0.111803013","0.00552455","0.068531382","-0.135703875","-0.074943685",NA,NA,NA,NA,"0.190411458","-0.150025444","0.024027271","0.126303632",NA,NA,"-0.153273122","-0.152947266","-0.042354013","0.276811544","-0.158964755","-0.149309758","0.097825199","-0.091789848",1.813304721
"125",123,"POLR2L","ENSG00000177700","0.311891527","0.075308056","0.154940626","0.169494093","0.185636687","-0.122570377","-0.100379768","-0.028228658","-0.672712531","0.445604216","0.171880968","-0.003363388","0.150960069","-0.104014064","-0.072157274","-0.129819355","-0.310949762","-0.485031126",NA,"-0.03676105","-0.100220594","-0.157324114","-0.104122165",1.035632709
"126",124,"POLR2L","ENSG00000177700","0.17940498","0.068664291","0.370715168","0.331894683","0.593440655","0.039725331","-0.081751181","-0.015507706","-0.362152154","0.252655456","0.305383515","0.039240465","-0.013452241","0.03611225","0.111722589","0.097472872","0.146812283","-0.205869614","0.050960178","0.034259729","0.158170033","0.080691137","-0.1328312",0.942538637
"127",125,"TPM2","ENSG00000198467","0.281320188","0.221379791","0.453300066","0.155872631","-0.027170201",NA,NA,"-0.037677203",NA,"0.660142904","0.067842646","-0.057126763","-0.28757659","-0.058234559","-0.258137563","0.138621335","-0.103748777",NA,NA,NA,"-0.172546909",NA,"-0.147175876",0.89961244
"128",126,"TPM2","ENSG00000198467","0.134901339","-0.013108879","0.379061898","0.4017267","0.223786055",NA,NA,"0.196001485","0.456348069","-0.035921517","0.264442398",NA,"-0.605409542","-0.112538339","-0.375990595","-0.172218397","-0.174020215","-0.005591848",NA,NA,"0.039528364",NA,"-0.209552993",0.855134214
"129",127,"RPLP1","ENSG00000137818","-0.031365131","-0.004294591","0.164379939","0.258616097","-0.155292143","0.353433285","-0.615663653","-0.089184695","-0.134883881","-0.382163412","0.0191562","0.022528461","-0.043409776","0.461106978","-0.073451152","-0.022022374","-0.433349378","-0.490635118","0.100335011","-0.112502905","0.006666296","0.021707189","-0.023308012",0.92014742
"130",128,"RPLP1","ENSG00000137818","0.192217817","-0.010448219","0.176352044","0.20972609","0.129145728","0.322265528","0.082252634","-0.006273976","-0.056941884","0.137126312","0.245700902","-0.02034036","0.134172355","0.607411688","0.118658001","0.040980296","-0.409975349","-0.307435332","-0.019894177","-0.252657063","0.136612298","-0.142318012","0.004617765",0.994198501
"131",129,"RPL37","ENSG00000145592","0.151451563","-0.033770368","0.333154814","0.372857475","0.272038406","-0.217271219","-0.950396743","0.078602919",NA,"0.216837591","0.269264918","-0.16587014","-0.077854813",NA,NA,"-0.118964211","-0.40826811","-0.493769935",NA,"-0.284499688","-0.194771895","-0.438340564","-0.229378145",0.601439247
"132",130,"RPL37","ENSG00000145592","0.236943872","-0.172144305","0.148024087","0.201797922","0.164504469","-0.439171669","-0.393843652","-0.358011509","0.351021006","0.283148842","0.207726349","0.061363756","0.743870519",NA,NA,"-0.109735521","-0.57404843","-0.52176735","-0.04918105","-0.076152746","-0.251976952","-0.289299727","-0.117229124",0.714246774
"133",131,"KIAA1068","131","0.259625895","-0.118494852","-0.031412953","0.439900739","0.380659869","-0.157610466","0.03399341","-0.113858038","-0.500645408","0.250901202","0.228942826","0.09589107","0.003530684","0.453087557","-0.125213804","-0.045884244","-0.719703015","-0.761962181","-0.149873975","-0.275564356","-0.033222866","-0.270010803","-0.039792107",0.934587406
"134",132,"KIAA1068","132","-0.045540928","0.078038161","0.292090439","0.540949498","-0.045126994","-0.033701862","-0.079446827","0.084060072","-0.32995166","0.514012863","0.322114823","0.088500011","0.109641692","0.143200024","-0.378582624","0.025827047","-0.760823675","-0.293732886","-0.010302074","-0.279037251","-0.071461829","0.061284407","-0.158235047",0.806876607
"135",133,"LGALS1","ENSG00000100097","-0.22121423","0.082951093","0.087667319","0.576461032","-0.193668774",NA,NA,NA,NA,"0.179175774","0.199373265",NA,NA,"0.226350435","-0.10695926","-0.111837191","0.031090578",NA,"0.130303103","0.304801937","-0.279931475",NA,"-0.07933896",0.818217054
